what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1359281845461
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1359281845461
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1359281845462
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1359281845462
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1359281845463
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1359281845463
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1359281845464
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1359281845464
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1359281845465
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1359281845466
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1359281845466
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1359281845467
started,bundle,org.eclipse.equinox.security.ui,1.1.0.v20101004,"org.eclipse.equinox.security.ui",1359281845467
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1359281845468
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1359281845468
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1359281845469
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1359281845469
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1359281845470
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1359281845472
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1359281845473
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1359281845473
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1359281845474
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1359281845474
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1359281845475
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1359281845475
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1359281845476
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1359281845477
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1359281845482
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1359281845483
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1359281845495
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1359281845496
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1359281845497
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1359281845498
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1359281845498
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1359281845499
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1359281845499
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1359281845500
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1359281845501
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1359281845502
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1359281845502
started,bundle,com.google.gdt.eclipse.designer,2.6.0.r37x201206111227,"com.google.gdt.eclipse.designer",1359281845503
started,bundle,com.google.gdt.eclipse.designer.GXT,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.GXT",1359281845504
started,bundle,com.google.gdt.eclipse.designer.SmartGWT,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.SmartGWT",1359281845504
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.6.0.r37x201206111227,"com.google.gdt.eclipse.designer.UiBinder",1359281845507
started,bundle,com.google.gdt.eclipse.designer.hosted,2.6.0.r37x201206111222,"com.google.gdt.eclipse.designer.hosted",1359281845520
started,bundle,org.eclipse.wb.core,1.5.0.r37x201206111201,"org.eclipse.wb.core",1359281845521
started,bundle,org.eclipse.wb.core.lib,1.5.0.r37x201206111201,"org.eclipse.wb.core.lib",1359281845522
started,bundle,org.eclipse.wb.discovery.core,1.5.0.r37x201206111213,"org.eclipse.wb.discovery.core",1359281845522
started,bundle,com.google.gdt.eclipse.core,3.1.3.v201212122040-rel-r37,"com.google.gdt.eclipse.core",1359281845523
started,bundle,com.google.gdt.eclipse.login,3.1.3.v201212122040-rel-r37,"com.google.gdt.eclipse.login",1359281845523
started,bundle,com.google.gdt.eclipse.managedapis,3.1.3.v201212122040-rel-r37,"com.google.gdt.eclipse.managedapis",1359281845524
started,bundle,com.google.gdt.eclipse.platform.e37,3.1.3.v201212122040-rel-r37,"com.google.gdt.eclipse.platform.e37",1359281845524
started,bundle,com.google.gdt.eclipse.suite.ext,3.1.3.v201212122040-rel-r37,"com.google.gdt.eclipse.suite.ext",1359281845525
started,bundle,com.google.gwt.eclipse.core,3.1.3.v201212122040-rel-r37,"com.google.gwt.eclipse.core",1359281845525
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.core",1359281845526
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.ui",1359281845526
started,bundle,org.eclipse.mylyn.commons.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.core",1359281845526
started,bundle,org.eclipse.mylyn.commons.net,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.net",1359281845526
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.core",1359281845527
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.feed",1359281845527
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.ui",1359281845528
started,bundle,org.eclipse.mylyn.commons.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.ui",1359281845528
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.workbench",1359281845529
started,bundle,org.eclipse.mylyn.context.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.core",1359281845529
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.tasks.ui",1359281845530
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.monitor.ui",1359281845530
started,bundle,org.eclipse.mylyn.tasks.index.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.index.core",1359281845530
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui",1359281845532
os,sysinfo,,,"linux",1359281845535
arch,sysinfo,,,"x86_64",1359281845535
ws,sysinfo,,,"gtk",1359281845535
locale,sysinfo,,,"en_US",1359281845535
processors,sysinfo,,,"4",1359281845535
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1359281845535
java.runtime.version,sysinfo,,,"1.7.0_09-b30",1359281845535
java.specification.name,sysinfo,,,"Java Platform API Specification",1359281845535
java.specification.vendor,sysinfo,,,"Oracle Corporation",1359281845535
java.specification.version,sysinfo,,,"1.7",1359281845535
java.vendor,sysinfo,,,"Oracle Corporation",1359281845535
java.version,sysinfo,,,"1.7.0_09",1359281845535
java.vm.info,sysinfo,,,"mixed mode",1359281845535
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1359281845535
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1359281845535
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1359281845535
java.vm.specification.version,sysinfo,,,"1.7",1359281845535
java.vm.vendor,sysinfo,,,"Oracle Corporation",1359281845535
java.vm.version,sysinfo,,,"23.2-b09",1359281845535
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1359281845539
started,bundle,org.eclipse.wb.discovery.ui,1.5.0.r37x201206111213,"org.eclipse.wb.discovery.ui",1359281845612
started,bundle,org.eclipse.mylyn.team.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.team.ui",1359281845618
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1359281847545
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1359281848030
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1359281854547
started,bundle,com.google.gdt.eclipse.designer.gpe,2.6.0.r37x201206111341,"com.google.gdt.eclipse.designer.gpe",1359281854613
started,bundle,com.google.gdt.eclipse.designer.wizards,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.wizards",1359281854616
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1359281854631
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1359281854634
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1359281855836
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1359281868304
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1359281868305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281868501
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1359281870559
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1359281870561
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1359281870570
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1359281870582
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1359281870588
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1359281870591
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1359281870593
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1359281870594
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1359281870623
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1359281870625
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1359281870630
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1359281870638
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1359281870650
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1359281870652
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1359281870659
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1359281870673
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1359281870697
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1359281870729
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1359281870819
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1359281870892
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1359281870920
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1359281871131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1359281871131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281871171
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1359281871527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281878658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281880601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281881719
started,bundle,com.google.appengine.eclipse.core,3.1.3.v201212122040-rel-r37,"com.google.appengine.eclipse.core",1359281887141
started,bundle,com.google.gdt.eclipse.suite,3.1.3.v201212122040-rel-r37,"com.google.gdt.eclipse.suite",1359281887147
started,bundle,com.google.gdt.eclipse.platform,3.1.3.v201212122040-rel-r37,"com.google.gdt.eclipse.platform",1359281887161
started,bundle,com.google.gdt.eclipse.platform.shared,3.1.3.v201212122040-rel-r37,"com.google.gdt.eclipse.platform.shared",1359281887162
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281887169
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281887172
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281887190
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281902827
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281911619
error,log,,,"Invalid preference page path: CSS Files",1359281912912
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281912989
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281913003
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281913005
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281913030
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281913040
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281913041
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281913060
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281913069
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281913070
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281913092
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281913092
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281914604
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281914613
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281914614
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281914651
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281914652
error,log,,,"Cannot get version of GWT SDK ""GWT"", ensure it is configured properly",1359281923308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1359281951439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281951460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281954776
started,bundle,com.google.gdt.eclipse.designer.GWTExt,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.GWTExt",1359281962456
started,bundle,com.google.gdt.eclipse.maven,3.1.3.v201212122040-rel-r37,"com.google.gdt.eclipse.maven",1359281982093
started,bundle,org.eclipse.wb.swing,1.3.0.r37x201202021417,"org.eclipse.wb.swing",1359281985236
started,bundle,com.google.gdt.eclipse.appengine.rpc,3.1.3.v201212122040-rel-r37,"com.google.gdt.eclipse.appengine.rpc",1359281985244
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1359281985269
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1359281985274
started,bundle,org.eclipse.wb.swing.databinding,1.3.0.r37x201202021417,"org.eclipse.wb.swing.databinding",1359281986794
started,bundle,com.google.gdt.eclipse.designer.GXT.databinding,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.GXT.databinding",1359281986814
started,bundle,org.eclipse.wb.core.xml,1.5.0.r37x201206111216,"org.eclipse.wb.core.xml",1359281987579
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1359281987706
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1359281987847
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1359281987880
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1359281987952
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1359281987988
stopped,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1359281987991
error,log,,,"An error occurred while automatically activating bundle org.eclipse.jpt.jpa.core (427).",1359281987996
error,log,,,"Could not create content describer for org.eclipse.jpt.jpa.core.content.baseJpaContent. Content type has been disabled.",1359281987998
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1359281988008
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1359281988089
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1359281988152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1359281988471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281988511
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1359281990172
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1359281992977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281999224
executed,command,com.google.gwt.eclipse.core,3.1.3.v201212122040-rel-r37,"com.google.gwt.eclipse.core.gwtCompileProject",1359282001794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282001813
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1359282008184
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1359282008215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282020770
error,log,,,"Participant 'org.eclipse.jpt.jpa.core.ltk.jpaRenameTypeParticipant' removed due to the following exception",1359282027291
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1359282027307
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1359282038007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282038034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282039940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282042382
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1359282042645
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1359282063022
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.debug",1359282063049
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1359282063203
started,bundle,com.google.gwt.eclipse.oophm,3.1.3.v201212122040-rel-r37,"com.google.gwt.eclipse.oophm",1359282063237
opened,view,com.google.gwt.eclipse.oophm,3.1.3.v201212122040-rel-r37,"com.google.gwt.eclipse.DevModeView",1359282063423
activated,view,com.google.gwt.eclipse.oophm,3.1.3.v201212122040-rel-r37,"com.google.gwt.eclipse.DevModeView",1359282063438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282067242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282183271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282189320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282218222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282220412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282235555
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1359282247669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282256603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282258449
activated,view,com.google.gwt.eclipse.oophm,3.1.3.v201212122040-rel-r37,"com.google.gwt.eclipse.DevModeView",1359282258460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282259629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282643965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282646385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282657741
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1359282658754
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1359282659635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282665102
